,symbol,stock,side,qty,cost basis,amount,fee,created date,date,current_status,batch_number,batch_dateopen,batch_dateclosed,batch_lot,qty_buys,qty_sells,qty_net,amount_buys,amount_sells,amount_net,CB_batch,CB_effective,SB_avg,p&l_batch,p&l_ticker,p&l ticker,p&l_line
596,AXON,Axon,buy,0.352924,141.67,50.0,0.0,12/12/2021,12/13/2021,Active,2.0,12/13/2021,n/a,1.0,0.352924,0.0,0.352924,50.0,0.0,50.0,141.67,141.67,0.0,0.0,,5.852226349999999,0.0
597,NVEE,NV5 Global,buy,0.200946,124.41,25.0,0.0,12/12/2021,12/13/2021,Active,1.0,10/28/2021,n/a,3.0,1.3923400000000001,0.0,1.3923400000000001,150.0,0.0,150.0,107.73196482181075,107.73230676415243,0.0,0.0,,0.0,0.0
598,TGT,Target,buy,0.006391,237.83,1.52,0.0,12/10/2021,12/13/2021,Active,1.0,3/22/2021,n/a,7.0,1.700102,0.0,1.700102,367.1,0.0,367.1,215.92798485620276,215.9282207773416,0.0,0.0,,0.0,0.0
599,AMZN,Amazon,sell,0.04654,3437.9,160.0,0.0,12/12/2021,12/13/2021,Active,1.0,5/25/2021,n/a,4.0,0.097613,0.04654,0.05107300000000001,320.0,160.0,160.0,3278.2506411031322,3132.7707399212886,3437.9,7.43008116306023,,7.43008116306023,7.43008116306023
600,S,SentinelOne,buy,1.515109,49.5,75.0,0.0,12/12/2021,12/13/2021,Active,1.0,12/10/2021,n/a,2.0,2.037121,0.0,2.037121,100.0,0.0,100.0,49.08743770252234,49.08888573629156,0.0,0.0,,0.0,0.0
601,AFRM,Affirm,sell,0.878627,113.81,100.0,0.0,12/12/2021,12/13/2021,Active,1.0,11/22/2021,n/a,5.0,1.29347,0.878627,0.41484299999999985,160.0,100.0,60.0,123.70024000556643,144.63302984502576,113.81,-8.689831905370813,,-8.689831905370813,-8.689831905370813
602,ACN,Accenture,buy,0.197659,379.44,75.0,0.0,12/12/2021,12/13/2021,Active,1.0,12/6/2021,n/a,3.0,0.32036200000000004,0.0,0.32036200000000004,120.0,0.0,120.0,374.5753386169395,374.5762606051903,0.0,0.0,,0.0,0.0
603,ZTS,Zoetis,buy,0.108695,230.0,25.0,0.0,12/13/2021,12/14/2021,Active,1.0,10/19/2021,n/a,4.0,0.44891699999999995,0.0,0.44891699999999995,100.03,0.0,100.03,222.82581568530486,222.8251547613479,0.0,0.0,,0.0,0.0
604,ACN,Accenture,buy,0.133554,374.38,50.0,0.0,12/13/2021,12/14/2021,Active,1.0,12/6/2021,n/a,4.0,0.45391600000000004,0.0,0.45391600000000004,170.0,0.0,170.0,374.51786486927097,374.5186334035372,0.0,0.0,,0.0,0.0
605,V,Visa,buy,0.236966,211.0,50.0,0.0,12/13/2021,12/14/2021,Active,1.0,7/7/2021,n/a,4.0,1.240185,0.0,1.240185,290.96,0.0,290.96,234.61001650560198,234.61015896821843,0.0,0.0,,0.0,0.0
606,LC,Lending Club,sell,1.004722,26.08,26.2,0.0,12/14/2021,12/14/2021,Inactive,2.0,11/24/2021,12/14/2021,4.0,1.004722,1.004722,0.0,35.0,26.2,8.8,34.83753687089564,34.835506737187,26.08,-8.79888996000001,,-9.059232900000008,-8.79888996000001
607,TQQQ,ProShares UltraPro QQQ,buy,0.162144,154.18,25.0,0.0,12/14/2021,12/14/2021,Active,1.0,12/14/2021,n/a,1.0,0.162144,0.0,0.162144,25.0,0.0,25.0,154.18,154.18,0.0,0.0,0.0,,
608,MKC,McCormick,buy,0.536135,93.26,50.0,0.0,12/13/2021,12/14/2021,Active,1.0,5/19/2021,n/a,4.0,1.544293,0.0,1.544293,140.38,0.0,140.38,90.90240205712259,90.90243885065853,0.0,0.0,,0.0,0.0
609,MELI,MercadoLibre,buy,0.086396,1157.46,100.0,0.0,12/14/2021,12/14/2021,Active,2.0,12/14/2021,n/a,1.0,0.086396,0.0,0.086396,100.0,0.0,100.0,1157.46,1157.46,0.0,0.0,,-191.1005482499999,0.0
610,TSCO,Tractor Supply,buy,0.042936,232.9,10.0,0.0,12/14/2021,12/14/2021,Active,1.0,10/26/2021,n/a,5.0,0.989085,0.0,0.989085,210.49,0.0,210.49,212.8123302345097,212.8128522826653,0.0,0.0,,0.0,0.0
611,PI,Impinj,buy,0.618658,80.82,50.0,0.0,12/13/2021,12/14/2021,Active,2.0,11/24/2021,n/a,3.0,3.2699909999999996,0.0,3.2699909999999996,255.0,0.0,255.0,77.9819314946127,77.9818660051358,0.0,0.0,,41.20917489,0.0
612,ZI,ZoomInfo Technologies,buy,0.832431,60.07,50.0,0.0,12/13/2021,12/14/2021,Active,1.0,5/25/2021,n/a,7.0,6.654400000000001,3.0,3.6544000000000003,403.25,222.3,180.95,61.00437220329392,49.515652364273194,74.1,41.979419859717325,,41.979419859717325,0.0
613,ZS,Zscaler,buy,0.175342,285.16,50.0,0.0,12/13/2021,12/14/2021,Active,1.0,10/27/2021,n/a,6.0,1.585121,0.0,1.585121,500.0,0.0,500.0,315.43450867157776,315.4333328496689,0.0,0.0,,0.0,0.0
614,SOFI,SoFi Technologies,sell,3.924157,14.31,56.15,0.0,12/13/2021,12/14/2021,Inactive,1.0,11/24/2021,12/14/2021,4.0,3.924157,3.924157,0.0,70.0,56.15,13.850000000000001,17.84139947000082,17.838226146405457,14.31,-13.857765950000005,,-13.857765950000005,-13.857765950000005
615,CRM,Salesforce,buy,0.190839,262.0,50.0,0.0,12/13/2021,12/14/2021,Active,2.0,12/14/2021,n/a,1.0,0.190839,0.0,0.190839,50.0,0.0,50.0,262.0,262.0,0.0,0.0,,24.440060169999995,0.0
616,AXON,Axon,buy,0.209716,143.05,30.0,0.0,12/14/2021,12/14/2021,Active,2.0,12/13/2021,n/a,2.0,0.56264,0.0,0.56264,80.0,0.0,80.0,142.1843752310536,142.18683349921795,0.0,0.0,,5.852226349999999,0.0
617,ETSY,Etsy,buy,0.235077,212.7,50.0,0.0,12/13/2021,12/14/2021,Active,1.0,5/25/2021,n/a,6.0,1.0843729999999998,0.0,1.0843729999999998,234.0,0.0,234.0,215.79349376091074,215.79290520881656,0.0,0.0,,0.0,0.0
618,SYNA,Synaptics,buy,0.1819,274.88,50.0,0.0,12/13/2021,12/14/2021,Active,1.0,10/28/2021,n/a,5.0,1.5461089999999997,0.0,1.5461089999999997,370.0,0.0,370.0,239.31076162159337,239.31042377995345,0.0,0.0,,0.0,0.0
619,LITE,Lumentum,buy,0.505254,98.96,50.0,0.0,12/13/2021,12/14/2021,Active,2.0,12/14/2021,n/a,1.0,0.505254,0.0,0.505254,50.0,0.0,50.0,98.96,98.96,0.0,0.0,,-1.3299999999999983,0.0
620,MRVL,Marvell Technology,buy,0.881976,85.04,75.0,0.0,12/13/2021,12/14/2021,Active,1.0,12/6/2021,n/a,4.0,1.96605,0.0,1.96605,170.0,0.0,170.0,86.47021107296356,86.46779074794638,0.0,0.0,,0.0,0.0
621,VRSN,VeriSign,buy,0.310366,241.65,75.0,0.0,12/13/2021,12/14/2021,Active,1.0,12/14/2021,n/a,1.0,0.310366,0.0,0.310366,75.0,0.0,75.0,241.65,241.65,0.0,0.0,0.0,,
622,SI,Silvergate Capital,sell,0.637219,135.06,86.06,0.0,12/14/2021,12/14/2021,Inactive,1.0,11/26/2021,12/14/2021,5.0,0.637219,0.637219,0.0,115.0,86.06,28.939999999999998,180.47246632633363,180.47170595980347,135.06,-28.937686379999988,,-28.937686379999988,-28.937686379999988
623,NET,Cloudflare,buy,0.223813,134.04,30.0,0.0,12/14/2021,12/14/2021,Active,2.0,11/22/2021,n/a,4.0,1.4464409999999999,0.0,1.4464409999999999,240.0,0.0,240.0,165.92597852936967,165.92450020429456,0.0,0.0,,84.99983085999999,0.0
624,PINS,Pinterest,sell,4.543198,35.33,160.49,0.0,12/15/2021,12/15/2021,Inactive,1.0,8/5/2021,12/15/2021,5.0,7.543198,7.543198,0.0,426.12,345.68,80.44,56.49159284298251,53.03092667323766,45.82952553280452,-80.42608481000002,,-80.42608481000002,-96.14130628105248
625,LUV,Southwest Airlines,sell,2.382542,40.0,95.3,0.0,12/15/2021,12/15/2021,Inactive,1.0,10/14/2021,12/15/2021,3.0,3.5121020000000005,3.5121019999999996,8.881784197001252e-16,175.0,145.3,29.700000000000003,49.83049570883761,52.46497228590302,41.37331467024592,-29.702482439999983,,-29.702482439999983,-23.421568907125376
626,PI,Impinj,buy,0.602428,83.0,50.0,0.0,12/14/2021,12/15/2021,Active,2.0,11/24/2021,n/a,4.0,3.872419,0.0,3.872419,305.0,0.0,305.0,78.76258693855186,78.76213808474755,0.0,0.0,,41.20917489,0.0
627,BASE,Couchbase,sell,1.471343,22.16,32.6,0.0,12/15/2021,12/15/2021,Inactive,1.0,12/1/2021,12/15/2021,1.0,1.471343,1.471343,0.0,50.0,32.6,17.4,33.98,33.98,22.16,-17.391274259999996,,-17.391274259999996,-17.391274259999996
628,AXON,Axon,buy,0.344997,144.93,50.0,0.0,12/14/2021,12/15/2021,Active,2.0,12/13/2021,n/a,3.0,0.907637,0.0,0.907637,130.0,0.0,130.0,143.22799983914274,143.22906624564666,0.0,0.0,,5.852226349999999,0.0
629,VRSN,VeriSign,buy,0.104672,238.84,25.0,0.0,12/14/2021,12/15/2021,Active,1.0,12/14/2021,n/a,2.0,0.41503799999999996,0.0,0.41503799999999996,100.0,0.0,100.0,240.94132195124305,240.94179328157907,0.0,0.0,,0.0,0.0
630,AMZN,Amazon,sell,0.020759,3372.03,70.0,0.0,12/15/2021,12/15/2021,Active,1.0,5/25/2021,n/a,4.0,0.097613,0.067299,0.030314000000000008,320.0,230.0,90.0,3278.2506411031322,2968.9252490598396,3417.5817882880874,9.37684687440031,,9.37684687440031,1.946765711340082
631,ZI,ZoomInfo Technologies,buy,0.413247,60.5,25.0,0.0,12/14/2021,12/15/2021,Active,1.0,5/25/2021,n/a,8.0,7.067647000000001,3.0,4.067647,428.25,222.3,205.95,60.953131203301886,50.631237174710584,74.1,41.979419859717325,,41.979419859717325,0.0
632,F,Ford Motor,buy,2.5,20.0,50.0,0.0,12/15/2021,12/15/2021,Active,2.0,12/6/2021,n/a,2.0,3.277806,0.0,3.277806,65.0,0.0,65.0,19.831520761143278,19.830337732007326,0.0,0.0,,3.2742003199999985,0.0
633,EOG,EOG Resources,sell,0.802743,85.82,68.89,0.0,12/16/2021,12/16/2021,Inactive,1.0,11/11/2021,12/16/2021,2.0,0.802743,0.802743,0.0,75.0,68.89,6.109999999999999,93.42855433183473,93.42965307701219,85.81999999999998,-6.107713730000014,,-6.107713730000014,-6.107713730000014
634,DOCS,Doximity,sell,0.752668,53.14,40.0,0.0,12/16/2021,12/16/2021,Active,1.0,11/12/2021,n/a,3.0,1.663979,0.752668,0.9113110000000001,110.0,40.0,70.0,66.10863828209371,76.81241639791465,53.14,-9.761079038506907,,-9.761079038506907,-9.761079038506907
635,PAYC,Paycom,buy,0.179928,416.83,75.0,0.0,12/16/2021,12/16/2021,Active,1.0,12/16/2021,n/a,1.0,0.179928,0.0,0.179928,75.0,0.0,75.0,416.83,416.83,0.0,0.0,0.0,,
636,BILL,Bill.com,buy,0.299222,250.65,75.0,0.0,12/16/2021,12/16/2021,Active,1.0,12/16/2021,n/a,1.0,0.299222,0.0,0.299222,75.0,0.0,75.0,250.65,250.65,0.0,0.0,0.0,,
637,CRM,Salesforce,buy,0.096153,260.0,25.0,0.0,12/16/2021,12/16/2021,Active,2.0,12/14/2021,n/a,2.0,0.286992,0.0,0.286992,75.0,0.0,75.0,261.32992557283825,261.33132630874724,0.0,0.0,,24.440060169999995,0.0
638,S,SentinelOne,buy,0.499919,50.01,25.0,0.0,12/16/2021,12/16/2021,Active,1.0,12/10/2021,n/a,3.0,2.53704,0.0,2.53704,125.0,0.0,125.0,49.26922688250875,49.270015451076844,0.0,0.0,,0.0,0.0
639,TQQQ,ProShares UltraPro QQQ,buy,0.299085,167.18,50.0,0.0,12/16/2021,12/16/2021,Active,1.0,12/14/2021,n/a,2.0,0.461229,0.0,0.461229,75.0,0.0,75.0,162.6098797343619,162.60902935418198,0.0,0.0,,0.0,0.0
640,GDYN,Grid Dynamics,buy,0.645187,38.75,25.0,0.0,12/16/2021,12/16/2021,Active,1.0,12/16/2021,n/a,1.0,0.645187,0.0,0.645187,25.0,0.0,25.0,38.75,38.75,0.0,0.0,0.0,,
641,AXON,Axon,buy,0.168748,148.15,25.0,0.0,12/16/2021,12/16/2021,Active,2.0,12/13/2021,n/a,4.0,1.0763850000000001,0.0,1.0763850000000001,155.0,0.0,155.0,143.9996360874594,144.00052025994415,0.0,0.0,,5.852226349999999,0.0
642,ZI,ZoomInfo Technologies,buy,0.380923,65.63,25.0,0.0,12/16/2021,12/16/2021,Active,1.0,5/25/2021,n/a,9.0,7.448570000000001,3.0,4.44857,453.25,222.3,230.95,61.353603016186625,51.91555938200365,74.1,41.979419859717325,,41.979419859717325,0.0
643,V,Visa,sell,0.347825,215.63,75.0,0.0,12/16/2021,12/16/2021,Active,1.0,7/7/2021,n/a,4.0,1.240185,0.347825,0.89236,290.96,75.0,215.95999999999998,234.61001650560198,242.00995114079515,215.63,-6.601724241061008,,-6.601724241061008,-6.601724241061008
644,CRWD,CrowdStrike Holdings,buy,0.118132,211.63,25.0,0.0,12/16/2021,12/16/2021,Active,2.0,12/16/2021,n/a,1.0,0.118132,0.0,0.118132,25.0,0.0,25.0,211.63,211.63,0.0,0.0,,-73.56225946000002,0.0
645,VRSN,VeriSign,buy,0.102999,242.72,25.0,0.0,12/16/2021,12/16/2021,Active,1.0,12/14/2021,n/a,3.0,0.518037,0.0,0.518037,125.0,0.0,125.0,241.29496862193244,241.29550591946136,0.0,0.0,,0.0,0.0
646,MELI,MercadoLibre,buy,0.020298,1231.65,25.0,0.0,12/16/2021,12/16/2021,Active,2.0,12/14/2021,n/a,2.0,0.106694,0.0,0.106694,125.0,0.0,125.0,1171.5742765291393,1171.57478396161,0.0,0.0,,-191.1005482499999,0.0
647,DLO,DLocal,buy,0.719919,34.73,25.0,0.0,12/16/2021,12/16/2021,Active,1.0,12/16/2021,n/a,1.0,0.719919,0.0,0.719919,25.0,0.0,25.0,34.73,34.73,0.0,0.0,0.0,,
648,COIN,Coinbase,sell,0.12663,265.02,33.56,0.0,12/16/2021,12/16/2021,Inactive,3.0,11/24/2021,12/16/2021,3.0,0.12663000000000002,0.12663,2.7755575615628914e-17,40.0,33.56,6.439999999999998,315.87677098633804,315.8809128958382,265.02,-6.439992909999988,,-6.709495119999987,-6.439992909999988
649,F,Ford Motor,buy,1.213592,20.6,25.0,0.0,12/16/2021,12/16/2021,Active,2.0,12/6/2021,n/a,3.0,4.491398,0.0,4.491398,90.0,0.0,90.0,20.039166633640573,20.038304331969687,0.0,0.0,,3.2742003199999985,0.0
650,SOFI,SoFi Technologies,buy,1.630903,15.33,25.0,0.0,12/16/2021,12/16/2021,Active,2.0,12/16/2021,n/a,1.0,1.630903,0.0,1.630903,25.0,0.0,25.0,15.33,15.33,0.0,0.0,,-13.857765950000005,0.0
651,ACN,Accenture,buy,0.06052,413.09,25.0,0.0,12/16/2021,12/16/2021,Active,1.0,12/6/2021,n/a,5.0,0.514436,0.0,0.514436,195.0,0.0,195.0,379.0556219821319,379.0558981097746,0.0,0.0,,0.0,0.0
652,RBLX,Roblox,buy,0.245098,102.0,25.0,0.0,12/16/2021,12/16/2021,Active,1.0,5/25/2021,n/a,6.0,4.040798,2.489622,1.5511759999999999,347.71,253.14000000000001,94.57,88.1058715043205,60.966647240545235,101.678493249176,42.09891555658588,,42.09891555658588,0.0
653,MKC,McCormick,buy,0.264047,94.68,25.0,0.0,12/16/2021,12/16/2021,Active,1.0,5/19/2021,n/a,5.0,1.8083399999999998,0.0,1.8083399999999998,165.38,0.0,165.38,91.45399268942788,91.45404072243052,0.0,0.0,,0.0,0.0
654,MKL,Markel,buy,0.020281,1232.68,25.0,0.0,12/17/2021,12/17/2021,Active,1.0,12/17/2021,n/a,1.0,0.020281,0.0,0.020281,25.0,0.0,25.0,1232.68,1232.68,0.0,0.0,0.0,,
655,ABCB,Ameris Bank,buy,0.5124,48.79,25.0,0.0,12/17/2021,12/17/2021,Active,1.0,12/17/2021,n/a,1.0,0.5124,0.0,0.5124,25.0,0.0,25.0,48.79,48.79,0.0,0.0,0.0,,
656,BKNG,Booking Holdings,buy,0.011614,2152.57,25.0,0.0,12/17/2021,12/17/2021,Active,1.0,12/17/2021,n/a,1.0,0.011614,0.0,0.011614,25.0,0.0,25.0,2152.57,2152.57,0.0,0.0,0.0,,
657,OM,Outset Medical,buy,0.565994,44.17,25.0,0.0,12/17/2021,12/17/2021,Active,1.0,12/17/2021,n/a,1.0,0.565994,0.0,0.565994,25.0,0.0,25.0,44.17,44.17,0.0,0.0,0.0,,
658,U,Unity Software,buy,0.191962,130.23,25.0,0.0,12/17/2021,12/17/2021,Active,1.0,11/9/2021,n/a,3.0,0.9256599999999999,0.292971,0.632689,150.0,50.0,100.0,158.19096211013505,158.055537554786,170.67,0.08801668649921798,,0.08801668649921798,0.0
659,BKNG,Booking Holdings,buy,0.022666,2205.95,50.0,0.0,12/17/2021,12/17/2021,Active,1.0,12/17/2021,n/a,2.0,0.03428,0.0,0.03428,75.0,0.0,75.0,2187.864955659277,2187.8646441073515,0.0,0.0,,0.0,0.0
660,OM,Outset Medical,buy,0.557662,44.83,25.0,0.0,12/17/2021,12/17/2021,Active,1.0,12/17/2021,n/a,2.0,1.123656,0.0,1.123656,50.0,0.0,50.0,44.49755302334522,44.49760424898724,0.0,0.0,,0.0,0.0
661,MTTR,Matterport,sell,4.014706,22.42,90.0,0.0,12/17/2021,12/17/2021,Active,2.0,11/24/2021,n/a,8.0,8.702904,4.014706,4.688198,250.0,90.0,160.0,28.725958383546462,34.12825140917683,22.42,-25.31656895817428,,-11.668457918174274,-25.31656895817428
662,DOCS,Doximity,sell,0.911311,49.7,45.29,0.0,12/17/2021,12/17/2021,Inactive,1.0,11/12/2021,12/17/2021,3.0,1.663979,1.6639789999999999,1.1102230246251565e-16,110.0,85.28999999999999,24.71,66.10863828209371,76.81241639791465,51.256015983374795,-24.714451600000004,,-24.714451600000004,-14.953372561493095
663,TOST,Toast,sell,3.705912,33.73,125.0,0.0,12/17/2021,12/17/2021,Active,2.0,11/10/2021,n/a,4.0,6.692442,5.73404,0.9584019999999991,310.0,200.0,110.0,46.32147520441716,114.77438486146742,34.8795238958919,-65.6086064811362,,-53.96297870113622,-46.66289905775203
664,QDEL,Quidel,buy,0.152648,163.78,25.0,0.0,12/17/2021,12/17/2021,Active,1.0,11/16/2021,n/a,3.0,0.678256,0.0,0.678256,100.0,0.0,100.0,147.43777225708288,147.43695595763253,0.0,0.0,,0.0,0.0
665,MELI,MercadoLibre,buy,0.020869,1197.95,25.0,0.0,12/17/2021,12/17/2021,Active,2.0,12/14/2021,n/a,3.0,0.12756299999999998,0.0,0.12756299999999998,150.0,0.0,150.0,1175.889281453086,1175.8895604524826,0.0,0.0,,-191.1005482499999,0.0
666,AFRM,Affirm,sell,0.414843,97.02,40.25,0.0,12/17/2021,12/17/2021,Inactive,1.0,11/22/2021,12/17/2021,5.0,1.29347,1.2934700000000001,-1.6653345369377348e-16,160.0,140.25,19.75,123.70024000556643,144.63302984502576,108.42509430446783,-19.75794271000001,,-19.75794271000001,-11.068110804629196
667,CFLT,Confluent,sell,2.374621,63.17,150.0,0.0,12/17/2021,12/17/2021,Active,1.0,11/24/2021,n/a,6.0,3.387099,2.374621,1.0124780000000002,260.0,150.0,110.0,76.76212171832,108.64433597569526,63.17,-32.27613766687876,,-32.27613766687876,-32.27613766687876
668,ENB,Enbridge,sell,1.237404,36.93,45.7,0.0,12/17/2021,12/17/2021,Inactive,1.0,11/16/2021,12/17/2021,1.0,1.237404,1.237404,0.0,50.0,45.7,4.299999999999997,40.41,40.41,36.93,-4.306165919999996,,-4.306165919999996,-4.306165919999996
669,BX,Blackstone,sell,1.465499,122.83,180.0,0.0,12/17/2021,12/17/2021,Active,1.0,12/1/2021,n/a,3.0,2.295785,1.465499,0.8302859999999999,315.0,180.0,135.0,137.20774048092483,162.59457584494984,122.83,-21.070564297054855,,-21.070564297054855,-21.070564297054855
670,TSLA,Tesla,buy,0.053141,940.89,50.0,0.0,12/17/2021,12/17/2021,Active,3.0,12/17/2021,n/a,1.0,0.053141,0.0,0.053141,50.0,0.0,50.0,940.89,940.89,0.0,0.0,,18.659982590000016,0.0
671,BLK,BlackRock,buy,0.05469,914.24,50.0,0.0,12/17/2021,12/17/2021,Active,2.0,12/17/2021,n/a,1.0,0.05469,0.0,0.05469,50.0,0.0,50.0,914.24,914.24,0.0,0.0,,-0.149991419999999,0.0
672,QRVO,Qorvo,sell,0.724132,147.8,107.03,0.0,12/17/2021,12/17/2021,Inactive,1.0,6/29/2021,12/17/2021,2.0,0.724132,0.724132,0.0,125.0,107.03,17.97,172.6199077516254,172.62046146282722,147.8,-17.97288943999999,,-17.97288943999999,-17.97288943999999
673,MQ,Marqeta,buy,3.134923,15.95,50.0,0.0,12/17/2021,12/20/2021,Active,1.0,12/20/2021,n/a,1.0,3.134923,0.0,3.134923,50.0,0.0,50.0,15.95,15.95,0.0,0.0,0.0,,
674,MITK,Mitek,sell,4.480405,16.29,73.0,0.0,12/20/2021,12/20/2021,Active,1.0,7/26/2018,n/a,4.0,10.585453000000001,4.480405,6.105048000000001,155.97,73.0,82.97,14.735584866325512,13.590392737288877,16.29,6.96440933699084,,6.96440933699084,6.96440933699084
675,TDOC,Teladoc Health,sell,0.647147,95.81,62.0,0.0,12/20/2021,12/20/2021,Active,1.0,7/26/2018,n/a,2.0,1.165947,0.647147,0.5188,91.55,62.0,29.549999999999997,78.5197916800678,56.958365458750954,95.81,11.189306443619166,,11.189306443619166,11.189306443619166
676,TTD,Trade Desk,buy,0.851091,88.12,75.0,0.0,12/20/2021,12/20/2021,Active,2.0,12/20/2021,n/a,1.0,0.851091,0.0,0.851091,75.0,0.0,75.0,88.12,88.12,0.0,0.0,,-404.34000000000003,0.0
677,TSCO,Tractor Supply,buy,0.340947,219.98,75.0,0.0,12/20/2021,12/20/2021,Active,1.0,10/26/2021,n/a,6.0,1.330032,0.0,1.330032,285.49,0.0,285.49,214.64972625470665,214.64897085182912,0.0,0.0,,0.0,0.0
678,ACN,Accenture,buy,0.129015,387.55,50.0,0.0,12/20/2021,12/20/2021,Active,1.0,12/6/2021,n/a,6.0,0.643451,0.0,0.643451,245.0,0.0,245.0,380.7587853620556,380.75937406267144,0.0,0.0,,0.0,0.0
679,ZI,ZoomInfo Technologies,buy,1.626114,61.5,100.0,0.0,12/20/2021,12/20/2021,Active,1.0,5/25/2021,n/a,10.0,9.074684000000001,3.0,6.074684,553.25,222.3,330.95,61.39279158713726,54.48020012234381,74.1,41.979419859717325,,41.979419859717325,0.0
680,NET,Cloudflare,buy,0.379598,131.72,50.0,0.0,12/20/2021,12/20/2021,Active,2.0,11/22/2021,n/a,5.0,1.8260389999999997,0.0,1.8260389999999997,290.0,0.0,290.0,158.81522074282094,158.81369455964526,0.0,0.0,,84.99983085999999,0.0
681,COST,Costco,buy,0.138065,543.22,75.0,0.0,12/20/2021,12/20/2021,Active,1.0,12/6/2021,n/a,3.0,0.370822,0.0,0.370822,200.0,0.0,200.0,539.340450539612,539.3423259677149,0.0,0.0,,0.0,0.0
682,LULU,Lululemon,buy,0.135639,368.63,50.0,0.0,12/20/2021,12/20/2021,Active,1.0,6/17/2021,n/a,8.0,0.5771470000000001,0.0,0.5771470000000001,230.0,0.0,230.0,398.5129521248486,398.51199087927336,0.0,0.0,,0.0,0.0
683,PI,Impinj,buy,0.610574,81.89,50.0,0.0,12/20/2021,12/20/2021,Active,2.0,11/24/2021,n/a,5.0,4.482993,0.0,4.482993,355.0,0.0,355.0,79.18853386788695,79.18816736943377,0.0,0.0,,41.20917489,0.0
684,AMTB,Amerant Bancorp,buy,1.46959,34.02,50.0,0.0,12/20/2021,12/20/2021,Active,1.0,11/24/2021,n/a,4.0,8.241162,0.0,8.241162,260.0,0.0,260.0,31.548327228611697,31.5489490438363,0.0,0.0,,0.0,0.0
685,CRM,Salesforce,buy,0.200674,249.16,50.0,0.0,12/20/2021,12/20/2021,Active,2.0,12/14/2021,n/a,3.0,0.48766600000000004,0.0,0.48766600000000004,125.0,0.0,125.0,256.3220151497131,256.32297515102545,0.0,0.0,,24.440060169999995,0.0
686,VRSN,VeriSign,buy,0.102421,244.09,25.0,0.0,12/20/2021,12/20/2021,Active,1.0,12/14/2021,n/a,4.0,0.620458,0.0,0.620458,150.0,0.0,150.0,241.75635345180498,241.75689571252207,0.0,0.0,,0.0,0.0
687,CRWD,CrowdStrike Holdings,buy,0.240859,207.59,50.0,0.0,12/20/2021,12/20/2021,Active,2.0,12/16/2021,n/a,2.0,0.358991,0.0,0.358991,75.0,0.0,75.0,208.9194296514397,208.91888654590227,0.0,0.0,,-73.56225946000002,0.0
688,TQQQ,ProShares UltraPro QQQ,sell,0.461229,143.33,66.11,0.0,12/20/2021,12/20/2021,Inactive,1.0,12/14/2021,12/20/2021,2.0,0.461229,0.461229,0.0,75.0,66.11,8.89,162.6098797343619,162.60902935418198,143.33,-8.892439649999998,,-8.892439649999998,-8.892439649999998
689,QLD,ProShares Ultra QQQ,buy,0.308908,80.93,25.0,0.0,12/20/2021,12/20/2021,Active,1.0,12/20/2021,n/a,1.0,0.308908,0.0,0.308908,25.0,0.0,25.0,80.93,80.93,0.0,0.0,0.0,,
690,QQQ,Invesco QQQ,buy,0.105547,378.98,40.0,0.0,12/20/2021,12/20/2021,Active,1.0,12/20/2021,n/a,1.0,0.105547,0.0,0.105547,40.0,0.0,40.0,378.98,378.98,0.0,0.0,0.0,,
691,MQ,Marqeta,buy,1.150315,17.39,20.0,0.0,12/21/2021,12/21/2021,Active,1.0,12/20/2021,n/a,2.0,4.285238,0.0,4.285238,70.0,0.0,70.0,16.33654879845647,16.335148712860292,0.0,0.0,,0.0,0.0
692,EPAM,EPAM Systems,buy,0.001493,669.79,1.0,0.0,12/23/2021,12/27/2021,Active,2.0,12/27/2021,n/a,1.0,0.001493,0.0,0.001493,1.0,0.0,1.0,669.79,669.79,0.0,0.0,,10.6302574,0.0
693,PAC,Grupo Aeroportuario del Pacific,sell,0.72998,136.99,100.0,0.0,12/28/2021,12/28/2021,Active,2.0,12/6/2021,n/a,2.0,1.417388,0.72998,0.6874080000000001,170.0,100.0,70.0,119.9388234484841,101.83180876568208,136.99,12.447017859075583,,27.91206601907558,12.447017859075583
694,EPAM,EPAM Systems,buy,0.028681,697.33,20.0,0.0,12/28/2021,12/28/2021,Active,2.0,12/27/2021,n/a,2.0,0.030174000000000003,0.0,0.030174000000000003,21.0,0.0,21.0,695.9673294889641,695.9634122091867,0.0,0.0,,10.6302574,0.0
695,TSLA,Tesla,sell,0.053141,1108.75,58.92,0.0,12/28/2021,12/28/2021,Inactive,3.0,12/17/2021,12/28/2021,1.0,0.053141,0.053141,0.0,50.0,58.92,-8.920000000000002,940.89,940.89,1108.75,8.920248260000001,,27.580230850000017,8.920248260000001
696,DAL,Delta Air Lines,sell,2.426889,38.59,93.65,0.0,12/28/2021,12/28/2021,Inactive,1.0,10/14/2021,12/28/2021,1.0,2.426889,2.426889,0.0,100.0,93.65,6.349999999999994,41.21,41.21,38.59,-6.358449179999994,,-6.358449179999994,-6.358449179999994
697,CRWD,CrowdStrike Holdings,buy,0.120807,206.94,25.0,0.0,12/28/2021,12/28/2021,Active,2.0,12/16/2021,n/a,3.0,0.479798,0.0,0.479798,100.0,0.0,100.0,208.42103458121957,208.42104385595604,0.0,0.0,,-73.56225946000002,0.0
